User_Id,Customer_Age,Trx_Vlu,Trx_Age,Trx_Rank,Points,Category In English,Mer_Id
22976,14,176.6,14,1,1766,Grocery,54
22977,39,224.9,39,1,2249,Grocery,54
22978,8,222.0,410,1,2220,Grocery,54
22978,8,76.0,244,2,760,Grocery,54
22978,8,131.7,8,3,1317,Grocery,54
22982,202,256.7,383,1,2567,Grocery,54
22985,268,137.2,418,1,1372,Grocery,54
22985,268,73.1,268,2,731,Grocery,54
22992,267,176.0,267,1,1760,Grocery,54
22999,85,215.5,85,1,2155,Grocery,54
23012,304,101.7,304,1,1017,Grocery,54
23023,303,166.3,303,1,1663,Grocery,54
23029,154,186.8,154,1,1868,Grocery,54
23036,261,72.0,432,1,720,Grocery,54
23036,261,31.2,374,2,312,Grocery,54
23037,46,380.0,46,1,3800,Grocery,54
23038,317,210.0,317,1,2100,Grocery,54
23039,29,357.0,29,1,3570,Grocery,54
23053,6,251.0,6,1,2510,Grocery,54
23061,270,135.2,270,1,1352,Grocery,54
23068,27,169.0,401,1,1690,Grocery,54
23069,177,262.1,420,1,2621,Grocery,54
23069,177,178.4,177,2,1784,Grocery,54
23076,20,50.0,271,1,500,Grocery,54
23095,130,186.0,371,1,1860,Grocery,54
23095,130,108.0,130,2,1080,Grocery,54
23107,20,76.0,20,1,760,Grocery,54
23117,480,108.9,480,1,1089,Grocery,54
23119,90,140.0,308,1,1400,Grocery,54
23119,90,74.0,308,2,740,Grocery,54
23119,90,135.1,90,3,1351,Grocery,54
23122,9,53.5,446,1,535,Grocery,54
23122,9,82.0,442,2,820,Grocery,54
23122,9,155.8,9,3,1558,Grocery,54
23124,260,68.9,260,1,689,Grocery,54
23138,258,231.6,258,1,2316,Grocery,54
23140,67,72.0,67,1,720,Grocery,54
23141,27,56.0,393,1,560,Grocery,54
23141,27,45.0,305,2,450,Grocery,54
23141,27,114.0,120,3,1140,Grocery,54
23141,27,60.0,27,4,600,Grocery,54
23148,41,2176.0,342,1,21760,Grocery,54
23161,365,4222.7,365,1,42227,Grocery,54
23162,376,2215.3,376,1,22153,Grocery,54
23163,344,210.0,344,1,2100,Grocery,54
23175,411,142.0,411,1,1420,Grocery,54
23179,194,118.0,194,1,1180,Grocery,54
23179,194,12.0,194,2,120,Grocery,54
23188,13,262.7,259,1,2627,Grocery,54
23188,13,143.0,13,2,1430,Grocery,54
23199,366,2179.0,366,1,21790,Grocery,54
23209,155,178.0,155,1,1780,Grocery,54
23212,382,276.0,382,1,2760,Grocery,54
23218,171,296.0,171,1,2960,Grocery,54
23222,128,134.9,454,1,1349,Grocery,54
23222,128,110.8,310,2,1108,Grocery,54
23222,128,100.0,128,3,1000,Grocery,54
23229,20,490.0,20,1,4900,Grocery,54
23232,55,328.0,55,1,3280,Grocery,54
23238,49,488.9,49,1,4889,Grocery,54
23240,13,457.0,13,1,4570,Grocery,54
23251,135,800.0,350,1,8000,Grocery,54
23251,135,800.0,135,2,8000,Grocery,54
23255,240,132.0,240,1,1320,Grocery,54
23256,125,357.6,125,1,3576,Grocery,54
23262,83,301.9,83,1,3019,Grocery,54
23272,225,62.5,225,1,625,Grocery,54
23294,41,181.5,483,1,1815,Grocery,54
23301,115,272.6,409,1,2726,Grocery,54
23301,115,190.0,115,2,1900,Grocery,54
23302,88,88.0,455,1,880,Grocery,54
23302,88,42.0,88,2,420,Grocery,54
23309,330,370.0,330,1,3700,Grocery,54
23331,312,116.0,312,1,1160,Grocery,54
23336,40,474.0,364,1,4740,Grocery,54
23338,63,199.6,487,1,1996,Grocery,54
23338,63,98.0,303,2,980,Grocery,54
23338,63,166.8,63,3,1668,Grocery,54
23363,41,176.0,41,1,1760,Grocery,54
23364,62,252.9,242,1,2529,Grocery,54
23364,62,100.0,62,2,1000,Grocery,54
23366,125,136.0,125,1,1360,Grocery,54
23388,216,104.5,216,1,1045,Grocery,54
23408,259,98.4,417,1,984,Grocery,54
23408,259,26.5,259,2,265,Grocery,54
23422,69,628.8,69,1,6288,Grocery,54
23427,13,213.3,398,1,2133,Grocery,54
23427,13,98.3,250,2,983,Grocery,54
23427,13,150.0,13,3,1500,Grocery,54
23432,228,1100.0,330,1,11000,Grocery,54
23432,228,100.0,310,2,1000,Grocery,54
23432,228,80.0,291,3,800,Grocery,54
23432,228,129.2,267,4,1292,Grocery,54
23432,228,131.1,228,5,1311,Grocery,54
23436,156,402.0,156,1,4020,Grocery,54
23444,259,309.2,482,1,3092,Grocery,54
23444,259,1776.9,372,2,17769,Grocery,54
23444,259,178.9,372,3,1789,Grocery,54
23444,259,212.0,336,4,2120,Grocery,54
23455,1,306.0,1,1,3060,Grocery,54
23458,99,96.0,462,1,960,Grocery,54
23458,99,72.7,273,2,727,Grocery,54
23458,99,52.5,99,3,525,Grocery,54
23470,103,234.1,300,1,2341,Grocery,54
23480,27,429.0,27,1,4290,Grocery,54
23493,372,2378.0,372,1,23780,Grocery,54
23494,380,1967.7,380,1,19677,Grocery,54
23494,380,71.1,380,2,711,Grocery,54
23497,293,1768.6,369,1,17686,Grocery,54
23497,293,339.0,367,2,3390,Grocery,54
23506,265,115.7,265,1,1157,Grocery,54
23507,2,120.0,2,1,1200,Grocery,54
23518,41,116.0,269,1,1160,Grocery,54
23521,303,81.2,347,1,812,Grocery,54
23521,303,6.0,303,2,60,Grocery,54
23541,141,414.0,334,1,4140,Grocery,54
23601,41,188.0,416,1,1880,Grocery,54
23608,112,182.0,112,1,1820,Grocery,54
23612,344,2290.9,344,1,22909,Grocery,54
23654,92,152.0,92,1,1520,Grocery,54
23662,10,170.0,10,1,1700,Grocery,54
23672,294,1006.3,314,1,10063,Grocery,54
23672,294,1006.3,314,2,10063,Grocery,54
23672,294,216.2,294,3,2162,Grocery,54
23685,283,131.2,283,1,1312,Grocery,54
23687,20,126.0,441,1,1260,Grocery,54
23687,20,78.0,175,2,780,Grocery,54
23687,20,42.0,20,3,420,Grocery,54
23717,256,56.0,256,1,560,Grocery,54
23730,385,239.1,385,1,2391,Grocery,54
23740,265,56.8,265,1,568,Grocery,54
23757,102,179.2,102,1,1792,Grocery,54
23758,240,171.4,240,1,1714,Grocery,54
23769,28,600.0,192,1,6000,Grocery,54
23769,28,254.0,28,2,2540,Grocery,54
23777,343,2090.0,343,1,20900,Grocery,54
23778,364,2306.4,364,1,23064,Grocery,54
23786,13,2246.0,366,1,22460,Grocery,54
23799,321,1907.1,370,1,19071,Grocery,54
23799,321,318.9,321,2,3189,Grocery,54
23812,34,125.0,34,1,1250,Grocery,54
23823,341,136.0,341,1,1360,Grocery,54
23824,131,236.0,131,1,2360,Grocery,54
23830,34,9.3,34,1,93,Grocery,54
23850,137,166.0,137,1,1660,Grocery,54
23917,60,58.0,300,1,580,Grocery,54
23917,60,100.0,60,2,1000,Grocery,54
23923,306,370.0,306,1,3700,Grocery,54
23926,378,2000.0,378,1,20000,Grocery,54
23947,21,223.4,21,1,2234,Grocery,54
23961,349,112.5,372,1,1125,Grocery,54
23961,349,1678.0,349,2,16780,Grocery,54
23968,289,58.0,289,1,580,Grocery,54
23979,343,2415.5,343,1,24155,Grocery,54
23981,337,210.2,337,1,2102,Grocery,54
23992,304,717.0,304,1,7170,Grocery,54
23993,34,244.2,198,1,2442,Grocery,54
24005,35,232.0,392,1,2320,Grocery,54
24005,35,205.7,35,2,2057,Grocery,54
24008,388,138.9,388,1,1389,Grocery,54
24010,304,118.0,304,1,1180,Grocery,54
24019,366,91.3,366,1,913,Grocery,54
24023,313,74.0,313,1,740,Grocery,54
24032,34,98.0,34,1,980,Grocery,54
24036,41,215.0,41,1,2150,Grocery,54
24038,249,158.0,249,1,1580,Grocery,54
24040,41,569.4,111,1,5694,Grocery,54
24049,170,2451.9,170,1,24519,Grocery,54
24050,370,2216.1,370,1,22161,Grocery,54
24055,111,301.6,265,1,3016,Grocery,54
24055,111,67.5,111,2,675,Grocery,54
24056,348,4198.0,348,1,41980,Grocery,54
24068,232,142.0,232,1,1420,Grocery,54
24158,265,128.0,265,1,1280,Grocery,54
24167,330,2400.0,330,1,24000,Grocery,54
24180,150,183.9,150,1,1839,Grocery,54
24183,457,239.9,457,1,2399,Grocery,54
24187,362,142.0,362,1,1420,Grocery,54
24190,201,118.0,201,1,1180,Grocery,54
24193,102,210.0,102,1,2100,Grocery,54
24212,342,356.0,342,1,3560,Grocery,54
24219,52,58.0,52,1,580,Grocery,54
24235,27,222.9,27,1,2229,Grocery,54
24238,86,114.0,86,1,1140,Grocery,54
24242,252,191.4,252,1,1914,Grocery,54
24244,327,314.0,327,1,3140,Grocery,54
24246,307,122.6,307,1,1226,Grocery,54
24248,246,142.0,246,1,1420,Grocery,54
24251,30,482.0,30,1,4820,Grocery,54
24252,33,158.0,466,1,1580,Grocery,54
24252,33,96.8,269,2,968,Grocery,54
24252,33,104.0,33,3,1040,Grocery,54
24262,41,172.0,41,1,1720,Grocery,54
24265,350,110.3,350,1,1103,Grocery,54
24272,239,216.7,239,1,2167,Grocery,54
24274,75,404.0,75,1,4040,Grocery,54
24284,34,209.6,449,1,2096,Grocery,54
24284,34,126.7,270,2,1267,Grocery,54
24289,103,159.3,434,1,1593,Grocery,54
24289,103,166.2,103,2,1662,Grocery,54
24302,20,100.4,384,1,1004,Grocery,54
24333,14,53.9,158,1,539,Grocery,54
24358,34,186.0,34,1,1860,Grocery,54
24370,44,174.0,44,1,1740,Grocery,54
24379,137,140.0,424,1,1400,Grocery,54
24379,137,180.8,137,2,1808,Grocery,54
24395,174,113.9,174,1,1139,Grocery,54
24401,20,367.7,339,1,3677,Grocery,54
24401,20,228.7,41,2,2287,Grocery,54
24401,20,37.0,20,3,370,Grocery,54
24404,34,501.8,34,1,5018,Grocery,54
24435,34,214.0,270,1,2140,Grocery,54
24435,34,129.5,34,2,1295,Grocery,54
24438,384,114.0,384,1,1140,Grocery,54
24439,73,153.9,73,1,1539,Grocery,54
24450,65,248.0,65,1,2480,Grocery,54
24454,351,98.3,351,1,983,Grocery,54
24456,359,1816.9,359,1,18169,Grocery,54
24457,6,230.0,6,1,2300,Grocery,54
24459,94,196.0,401,1,1960,Grocery,54
24463,114,415.9,352,1,4159,Grocery,54
24464,96,216.0,483,1,2160,Grocery,54
24464,96,165.0,259,2,1650,Grocery,54
24464,96,143.6,96,3,1436,Grocery,54
24489,96,438.0,96,1,4380,Grocery,54
24499,255,190.1,255,1,1901,Grocery,54
24503,407,133.6,407,1,1336,Grocery,54
24520,34,203.5,34,1,2035,Grocery,54
24522,42,80.0,42,1,800,Grocery,54
24523,243,2245.7,243,1,22457,Grocery,54
24525,280,174.4,280,1,1744,Grocery,54
24532,149,149.4,149,1,1494,Grocery,54
24535,255,203.0,255,1,2030,Grocery,54
24543,41,529.0,41,1,5290,Grocery,54
24549,367,2146.0,367,1,21460,Grocery,54
24555,27,191.0,27,1,1910,Grocery,54
24557,259,122.8,455,1,1228,Grocery,54
24557,259,47.3,259,2,473,Grocery,54
24561,514,48.0,514,1,480,Grocery,54
24563,34,136.0,427,1,1360,Grocery,54
24563,34,64.0,34,2,640,Grocery,54
24570,13,267.0,13,1,2670,Grocery,54
24571,447,83.4,447,1,834,Grocery,54
24581,403,239.7,403,1,2397,Grocery,54
24585,63,2191.2,373,1,21912,Grocery,54
24585,63,192.2,63,2,1922,Grocery,54
24591,397,140.2,397,1,1402,Grocery,54
24594,27,204.0,27,1,2040,Grocery,54
24608,144,102.8,246,1,1028,Grocery,54
24608,144,114.0,144,2,1140,Grocery,54
24622,306,168.8,306,1,1688,Grocery,54
24630,27,180.0,237,1,1800,Grocery,54
24630,27,172.0,233,2,1720,Grocery,54
24630,27,230.0,98,3,2300,Grocery,54
24630,27,118.5,27,4,1185,Grocery,54
24638,27,166.0,27,1,1660,Grocery,54
24639,360,330.0,360,1,3300,Grocery,54
24644,336,105.3,336,1,1053,Grocery,54
24658,426,112.0,426,1,1120,Grocery,54
24663,117,543.5,263,1,5435,Grocery,54
24663,117,202.0,117,2,2020,Grocery,54
24667,95,179.7,95,1,1797,Grocery,54
24683,252,237.9,252,1,2379,Grocery,54
24684,6,145.5,409,1,1455,Grocery,54
24713,115,382.0,115,1,3820,Grocery,54
24718,31,205.0,31,1,2050,Grocery,54
24722,167,222.0,167,1,2220,Grocery,54
24723,138,89.8,443,1,898,Grocery,54
24723,138,89.8,443,2,898,Grocery,54
24723,138,64.0,138,3,640,Grocery,54
24729,266,218.0,266,1,2180,Grocery,54
24733,255,198.0,487,1,1980,Grocery,54
24737,43,128.4,43,1,1284,Grocery,54
24747,41,52.0,353,1,520,Grocery,54
24747,41,27.5,270,2,275,Grocery,54
24747,41,54.0,41,3,540,Grocery,54
24748,78,735.8,227,1,7358,Grocery,54
24748,78,100.0,101,2,1000,Grocery,54
24748,78,37.2,79,3,372,Grocery,54
24748,78,49.9,78,4,499,Grocery,54
24748,78,50.9,78,5,509,Grocery,54
24749,76,162.0,435,1,1620,Grocery,54
24749,76,64.3,242,2,643,Grocery,54
24749,76,70.4,76,3,704,Grocery,54
24750,6,158.0,6,1,1580,Grocery,54
24751,392,77.7,392,1,777,Grocery,54
24752,34,148.3,34,1,1483,Grocery,54
24763,229,61.7,240,1,617,Grocery,54
24769,257,202.0,257,1,2020,Grocery,54
24770,189,142.0,189,1,1420,Grocery,54
24774,333,101.3,433,1,1013,Grocery,54
24774,333,80.0,333,2,800,Grocery,54
24776,51,531.1,51,1,5311,Grocery,54
24779,12,202.0,12,1,2020,Grocery,54
24798,130,442.6,130,1,4426,Grocery,54
24812,94,186.0,365,1,1860,Grocery,54
24812,94,175.1,94,2,1751,Grocery,54
24815,20,420.9,20,1,4209,Grocery,54
24820,317,182.0,317,1,1820,Grocery,54
24838,333,174.0,333,1,1740,Grocery,54
24844,299,201.9,299,1,2019,Grocery,54
24845,75,140.0,397,1,1400,Grocery,54
24845,75,116.0,75,2,1160,Grocery,54
24855,222,138.0,222,1,1380,Grocery,54
24860,351,277.5,351,1,2775,Grocery,54
24864,379,2045.6,379,1,20456,Grocery,54
24872,130,104.0,407,1,1040,Grocery,54
24872,130,94.0,192,2,940,Grocery,54
24872,130,30.0,130,3,300,Grocery,54
24873,255,167.0,255,1,1670,Grocery,54
24881,306,165.0,306,1,1650,Grocery,54
24884,43,230.0,43,1,2300,Grocery,54
24888,270,212.0,270,1,2120,Grocery,54
24892,332,168.0,332,1,1680,Grocery,54
24893,332,160.0,332,1,1600,Grocery,54
24895,243,219.5,243,1,2195,Grocery,54
24896,34,140.0,198,1,1400,Grocery,54
24896,34,45.0,34,2,450,Grocery,54
24897,74,170.5,410,1,1705,Grocery,54
24897,74,78.0,74,2,780,Grocery,54
24899,20,1690.0,368,1,16900,Grocery,54
24899,20,406.0,364,2,4060,Grocery,54
24899,20,65.0,20,3,650,Grocery,54
24902,4,103.0,4,1,1030,Grocery,54
24907,217,200.0,457,1,2000,Grocery,54
24907,217,190.8,217,2,1908,Grocery,54
24913,362,246.6,362,1,2466,Grocery,54
24916,5,200.0,5,1,2000,Grocery,54
24920,472,82.0,472,1,820,Grocery,54
24928,108,635.8,378,1,6358,Grocery,54
24928,108,539.6,371,2,5396,Grocery,54
24928,108,422.0,366,3,4220,Grocery,54
24928,108,628.0,365,4,6280,Grocery,54
24928,108,150.8,108,5,1508,Grocery,54
24933,357,342.0,357,1,3420,Grocery,54
24935,373,2000.0,373,1,20000,Grocery,54
24943,370,2318.0,370,1,23180,Grocery,54
24951,270,1615.0,272,1,16150,Grocery,54
24951,270,593.2,272,2,5932,Grocery,54
24959,34,82.1,34,1,821,Grocery,54
24974,347,2356.5,347,1,23565,Grocery,54
24984,208,78.5,208,1,785,Grocery,54
24988,363,2161.3,363,1,21613,Grocery,54
25004,219,218.0,219,1,2180,Grocery,54
25005,90,128.0,90,1,1280,Grocery,54
25006,230,184.2,230,1,1842,Grocery,54
25007,36,104.3,281,1,1043,Grocery,54
25007,36,114.0,36,2,1140,Grocery,54
25009,222,172.0,367,1,1720,Grocery,54
25009,222,100.0,222,2,1000,Grocery,54
25010,2,394.0,2,1,3940,Grocery,54
25011,72,88.5,414,1,885,Grocery,54
25011,72,159.9,72,2,1599,Grocery,54
25016,27,149.0,306,1,1490,Grocery,54
25016,27,135.0,27,2,1350,Grocery,54
25021,41,162.6,350,1,1626,Grocery,54
25021,41,94.0,41,2,940,Grocery,54
25025,131,147.6,408,1,1476,Grocery,54
25027,271,62.0,395,1,620,Grocery,54
25027,271,25.6,271,2,256,Grocery,54
25033,1,80.0,301,1,800,Grocery,54
25036,420,150.0,420,1,1500,Grocery,54
25037,381,179.4,381,1,1794,Grocery,54
25042,379,148.0,379,1,1480,Grocery,54
25049,306,107.0,306,1,1070,Grocery,54
25054,47,135.5,419,1,1355,Grocery,54
25057,77,144.0,77,1,1440,Grocery,54
25060,125,124.1,359,1,1241,Grocery,54
25060,125,73.2,125,2,732,Grocery,54
25100,174,74.0,364,1,740,Grocery,54
25111,352,2780.0,352,1,27800,Grocery,54
25119,87,192.7,87,1,1927,Grocery,54
25123,401,223.5,401,1,2235,Grocery,54
25124,146,2426.0,250,1,24260,Grocery,54
25136,27,194.0,433,1,1940,Grocery,54
25139,98,16.2,226,1,162,Grocery,54
25139,98,52.2,98,2,522,Grocery,54
25143,27,160.0,27,1,1600,Grocery,54
25166,279,186.0,500,1,1860,Grocery,54
25166,279,227.9,279,2,2279,Grocery,54
25174,474,116.0,474,1,1160,Grocery,54
25180,299,270.0,299,1,2700,Grocery,54
25191,26,924.0,380,1,9240,Grocery,54
25191,26,1224.8,353,2,12248,Grocery,54
25207,304,179.0,304,1,1790,Grocery,54
25208,84,923.1,139,1,9231,Grocery,54
25208,84,1300.0,84,2,13000,Grocery,54
25223,117,606.0,117,1,6060,Grocery,54
25226,210,194.9,210,1,1949,Grocery,54
25232,320,80.8,320,1,808,Grocery,54
25237,53,168.9,408,1,1689,Grocery,54
25237,53,91.8,53,2,918,Grocery,54
25239,285,136.0,285,1,1360,Grocery,54
25259,41,216.0,350,1,2160,Grocery,54
25285,83,122.0,455,1,1220,Grocery,54
25285,83,42.0,291,2,420,Grocery,54
25305,251,230.0,483,1,2300,Grocery,54
25322,20,87.4,359,1,874,Grocery,54
25322,20,75.9,125,2,759,Grocery,54
25322,20,63.0,20,3,630,Grocery,54
25325,198,272.7,198,1,2727,Grocery,54
25330,364,214.0,364,1,2140,Grocery,54
25345,34,124.0,511,1,1240,Grocery,54
25345,34,133.9,293,2,1339,Grocery,54
25358,20,40.0,20,1,400,Grocery,54
25360,34,131.0,259,1,1310,Grocery,54
25360,34,107.0,34,2,1070,Grocery,54
25371,58,140.7,395,1,1407,Grocery,54
25371,58,151.5,256,2,1515,Grocery,54
25371,58,76.4,110,3,764,Grocery,54
25371,58,54.0,58,4,540,Grocery,54
25376,161,145.0,161,1,1450,Grocery,54
25384,344,165.0,344,1,1650,Grocery,54
25387,443,95.9,443,1,959,Grocery,54
25397,494,175.1,494,1,1751,Grocery,54
25400,347,155.4,347,1,1554,Grocery,54
25401,442,185.7,442,1,1857,Grocery,54
25403,115,606.0,115,1,6060,Grocery,54
25407,259,379.0,259,1,3790,Grocery,54
25409,332,324.1,332,1,3241,Grocery,54
25416,116,230.0,116,1,2300,Grocery,54
25417,34,145.1,394,1,1451,Grocery,54
25417,34,54.0,265,2,540,Grocery,54
25417,34,101.3,118,3,1013,Grocery,54
25417,34,45.0,34,4,450,Grocery,54
25428,138,124.0,311,1,1240,Grocery,54
25428,138,64.0,138,2,640,Grocery,54
25438,363,2282.9,363,1,22829,Grocery,54
25442,257,228.1,257,1,2281,Grocery,54
25450,258,282.5,364,1,2825,Grocery,54
25457,117,73.3,117,1,733,Grocery,54
25460,315,68.0,338,1,680,Grocery,54
25460,315,98.0,315,2,980,Grocery,54
25477,115,298.7,115,1,2987,Grocery,54
25480,281,102.6,281,1,1026,Grocery,54
25506,53,222.0,53,1,2220,Grocery,54
25511,64,266.0,288,1,2660,Grocery,54
25527,275,144.0,275,1,1440,Grocery,54
25528,471,176.4,471,1,1764,Grocery,54
25529,249,188.7,249,1,1887,Grocery,54
25535,41,258.0,195,1,2580,Grocery,54
25538,371,144.6,371,1,1446,Grocery,54
25546,244,205.6,244,1,2056,Grocery,54
25554,259,91.0,259,1,910,Grocery,54
25561,356,197.9,356,1,1979,Grocery,54
25568,142,2196.0,142,1,21960,Grocery,54
25600,354,2337.5,354,1,23375,Grocery,54
25630,250,155.0,453,1,1550,Grocery,54
25631,13,172.7,396,1,1727,Grocery,54
25632,45,102.0,45,1,1020,Grocery,54
25634,89,220.0,89,1,2200,Grocery,54
25636,174,194.0,174,1,1940,Grocery,54
25638,442,174.0,442,1,1740,Grocery,54
25639,34,138.1,34,1,1381,Grocery,54
25639,34,52.5,34,2,525,Grocery,54
25641,259,304.7,259,1,3047,Grocery,54
25662,270,189.5,270,1,1895,Grocery,54
25668,84,258.0,84,1,2580,Grocery,54
25677,34,250.0,34,1,2500,Grocery,54
25678,371,2504.0,371,1,25040,Grocery,54
25684,38,253.5,391,1,2535,Grocery,54
25688,27,319.9,393,1,3199,Grocery,54
25688,27,146.0,260,2,1460,Grocery,54
25688,27,190.0,126,3,1900,Grocery,54
25688,27,194.0,27,4,1940,Grocery,54
25695,73,402.2,73,1,4022,Grocery,54
25697,241,129.7,241,1,1297,Grocery,54
25713,272,198.0,395,1,1980,Grocery,54
25713,272,118.0,272,2,1180,Grocery,54
25715,260,153.2,260,1,1532,Grocery,54
25718,21,159.9,21,1,1599,Grocery,54
25723,162,144.9,162,1,1449,Grocery,54
25733,336,232.0,336,1,2320,Grocery,54
25735,40,264.7,367,1,2647,Grocery,54
25742,269,236.7,356,1,2367,Grocery,54
25742,269,127.0,269,2,1270,Grocery,54
25747,163,222.0,163,1,2220,Grocery,54
25748,356,164.6,356,1,1646,Grocery,54
25751,292,258.3,292,1,2583,Grocery,54
25760,194,169.5,194,1,1695,Grocery,54
25762,173,260.0,363,1,2600,Grocery,54
25762,173,149.6,173,2,1496,Grocery,54
25764,57,220.0,352,1,2200,Grocery,54
25764,57,131.5,57,2,1315,Grocery,54
25768,52,402.0,52,1,4020,Grocery,54
25769,23,229.3,355,1,2293,Grocery,54
25769,23,202.7,23,2,2027,Grocery,54
25771,251,119.0,251,1,1190,Grocery,54
25779,41,303.0,41,1,3030,Grocery,54
25781,34,95.8,329,1,958,Grocery,54
25781,34,54.0,130,2,540,Grocery,54
25781,34,54.0,34,3,540,Grocery,54
25785,300,118.6,300,1,1186,Grocery,54
25794,109,79.9,109,1,799,Grocery,54
25799,305,327.3,305,1,3273,Grocery,54
25802,394,100.0,394,1,1000,Grocery,54
25809,56,64.6,236,1,646,Grocery,54
25809,56,96.1,56,2,961,Grocery,54
25822,255,114.0,255,1,1140,Grocery,54
25823,27,325.0,27,1,3250,Grocery,54
25835,374,221.8,379,1,2218,Grocery,54
25835,374,2000.0,374,2,20000,Grocery,54
25836,237,246.0,357,1,2460,Grocery,54
25839,258,116.0,258,1,1160,Grocery,54
25841,34,150.7,303,1,1507,Grocery,54
25842,399,106.0,399,1,1060,Grocery,54
25845,66,126.0,383,1,1260,Grocery,54
25845,66,110.3,66,2,1103,Grocery,54
25847,197,242.0,373,1,2420,Grocery,54
25864,245,187.2,245,1,1872,Grocery,54
25869,268,189.8,268,1,1898,Grocery,54
25871,6,107.2,471,1,1072,Grocery,54
25871,6,80.0,317,2,800,Grocery,54
25871,6,35.6,253,3,356,Grocery,54
25875,70,749.7,70,1,7497,Grocery,54
25877,83,225.9,455,1,2259,Grocery,54
25877,83,94.4,304,2,944,Grocery,54
25877,83,70.0,85,3,700,Grocery,54
25877,83,77.4,83,4,774,Grocery,54
25883,414,79.9,414,1,799,Grocery,54
25891,284,300.0,284,1,3000,Grocery,54
25895,264,1765.7,276,1,17657,Grocery,54
25895,264,1846.2,264,2,18462,Grocery,54
25896,258,476.0,414,1,4760,Grocery,54
25896,258,2090.6,369,2,20906,Grocery,54
25903,141,58.0,363,1,580,Grocery,54
25903,141,48.0,141,2,480,Grocery,54
25913,259,172.7,259,1,1727,Grocery,54
25917,153,254.2,400,1,2542,Grocery,54
25927,401,65.9,401,1,659,Grocery,54
25928,380,261.3,380,1,2613,Grocery,54
25929,121,208.0,121,1,2080,Grocery,54
25932,346,242.0,346,1,2420,Grocery,54
25936,345,154.0,345,1,1540,Grocery,54
25942,297,122.0,297,1,1220,Grocery,54
25952,220,302.0,220,1,3020,Grocery,54
25965,20,236.9,20,1,2369,Grocery,54
25982,13,244.8,13,1,2448,Grocery,54
25986,27,128.0,402,1,1280,Grocery,54
25986,27,73.0,27,2,730,Grocery,54
25988,386,166.7,386,1,1667,Grocery,54
25993,307,56.0,533,1,560,Grocery,54
25993,307,67.9,471,2,679,Grocery,54
25993,307,44.0,307,3,440,Grocery,54
26009,286,119.2,420,1,1192,Grocery,54
26009,286,87.4,286,2,874,Grocery,54
26022,351,158.0,351,1,1580,Grocery,54
26039,283,166.0,283,1,1660,Grocery,54
26046,160,1404.0,173,1,14040,Grocery,54
26046,160,1114.0,160,2,11140,Grocery,54
26051,41,204.0,41,1,2040,Grocery,54
26052,20,58.0,460,1,580,Grocery,54
26060,258,105.7,258,1,1057,Grocery,54
26076,173,294.5,173,1,2945,Grocery,54
26082,218,164.0,218,1,1640,Grocery,54
26087,511,82.0,511,1,820,Grocery,54
26091,52,209.4,352,1,2094,Grocery,54
26100,414,140.0,414,1,1400,Grocery,54
26101,41,123.5,380,1,1235,Grocery,54
26101,41,167.0,41,2,1670,Grocery,54
26106,41,231.0,41,1,2310,Grocery,54
26111,24,242.9,466,1,2429,Grocery,54
26111,24,2053.1,383,2,20531,Grocery,54
26111,24,118.0,308,3,1180,Grocery,54
26111,24,88.0,242,4,880,Grocery,54
26111,24,169.3,114,5,1693,Grocery,54
26111,24,144.0,24,6,1440,Grocery,54
26112,117,253.0,117,1,2530,Grocery,54
26128,350,1400.0,350,1,14000,Grocery,54
26128,350,657.4,350,2,6574,Grocery,54
26139,261,272.3,261,1,2723,Grocery,54
26140,234,305.7,234,1,3057,Grocery,54
26141,284,97.9,284,1,979,Grocery,54
26142,383,2100.5,383,1,21005,Grocery,54
26146,73,162.0,73,1,1620,Grocery,54
26158,79,255.9,395,1,2559,Grocery,54
26163,384,140.0,384,1,1400,Grocery,54
26170,31,120.1,265,1,1201,Grocery,54
26170,31,67.7,31,2,677,Grocery,54
26184,51,144.9,364,1,1449,Grocery,54
26184,51,92.0,51,2,920,Grocery,54
26212,353,2263.1,353,1,22631,Grocery,54
26220,369,1609.3,377,1,16093,Grocery,54
26220,369,259.5,377,2,2595,Grocery,54
26220,369,300.4,369,3,3004,Grocery,54
26229,41,2148.5,373,1,21485,Grocery,54
26229,41,248.0,373,2,2480,Grocery,54
26237,371,1700.6,371,1,17006,Grocery,54
26238,117,1059.8,372,1,10598,Grocery,54
26238,117,278.0,117,2,2780,Grocery,54
26241,358,2152.0,358,1,21520,Grocery,54
26246,356,2423.5,356,1,24235,Grocery,54
26250,68,174.6,436,1,1746,Grocery,54
26265,374,1930.0,374,1,19300,Grocery,54
26265,374,417.3,374,2,4173,Grocery,54
26267,370,2252.0,370,1,22520,Grocery,54
26287,37,532.0,445,1,5320,Grocery,54
26287,37,2162.0,353,2,21620,Grocery,54
26287,37,285.7,253,3,2857,Grocery,54
26287,37,356.0,37,4,3560,Grocery,54
26300,31,176.2,399,1,1762,Grocery,54
26300,31,150.0,31,2,1500,Grocery,54
26301,122,154.9,122,1,1549,Grocery,54
26305,373,1349.1,377,1,13491,Grocery,54
26314,343,2416.2,343,1,24162,Grocery,54
26327,335,820.7,369,1,8207,Grocery,54
26327,335,902.7,361,2,9027,Grocery,54
26327,335,776.1,335,3,7761,Grocery,54
26332,287,332.8,370,1,3328,Grocery,54
