User_Id,Recency,Frequency,Total_Spend,Avg_Transaction_Value,Std_Transaction_Value,Min_Transaction_Value,Max_Transaction_Value,Total_Points,Avg_Points,Customer_Age,Max_Trx_Rank,Num_Merchants,Num_Categories,Spending_Consistency,Points_Per_Spend,Customer_Lifetime,Trx_Frequency_Per_Day,Avg_Days_Between_Trx,Merchant_Diversity_Ratio,Category_Diversity_Ratio,Trx_Value_Range,Has_High_Value_Trx,Engagement_Score,Spend_Electronics,Spend_FandB,Spend_Fashion,Spend_Grocery,Spend_Health_and_Beauty,Spend_Other,Spend_Transportaion,Pref_Electronics,Pref_FandB,Pref_Fashion,Pref_Grocery,Pref_Health_and_Beauty,Pref_Other,Pref_Transportaion,Spend_Merchant_8,Spend_Merchant_3,Spend_Merchant_54,Spend_Merchant_7,Spend_Merchant_29,Spend_Merchant_26,Spend_Merchant_33,Spend_Merchant_40,Spend_Merchant_13,Spend_Merchant_22,Favorite_Merchant,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,RFM_Segment,RFM_Category
29786,82,1,172.0,172.0,0.0,172.0,172.0,1720,1720.0,82,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.19016268836198538,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,2,2.25,412,New Customers
29787,208,1,207.3,207.3,0.0,207.3,207.3,2073,2073.0,208,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.15329802227185707,0.0,0.0,0.0,207.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,3,2.3,313,Promising
29788,60,1,466.0,466.0,0.0,466.0,466.0,4660,4660.0,60,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.1973262354863636,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,380.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,1,5,3.3,415,Promising
29789,83,1,404.5,404.5,0.0,404.5,404.5,4045,4045.0,83,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.19043244243552376,0.0,0.0,0.0,404.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.1,0.0,0.0,40.0,4,1,4,2.9499999999999997,414,Promising
29790,220,1,450.0,450.0,0.0,450.0,450.0,4500,4500.0,220,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.15036666965247564,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,26.0,2,1,5,2.7,215,Others
29791,13,1,410.0,410.0,0.0,410.0,410.0,4100,4100.0,13,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.21097362017039492,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1,4,3.25,514,Promising
29792,21,1,434.5,434.5,0.0,434.5,434.5,4345,4345.0,21,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.20868690696643913,0.0,0.0,0.0,434.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,29.0,5,1,5,3.6,515,Promising
29793,428,1,182.0,182.0,0.0,182.0,182.0,1820,1820.0,428,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.08872062815186038,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,2,1.3499999999999999,112,Hibernating
29794,265,2,374.9,187.45,200.04050839767427,46.0,328.9,3749,1874.5,265,2,1,1,0.004974121921846316,10.0,0,2.0,0.0,0.5,0.5,282.9,1,0.1507814341350951,0.0,374.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,123.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,1,4,2.3499999999999996,214,Others
29795,305,2,2298.0,1149.0,80.61017305526642,1092.0,1206.0,22980,11490.0,305,2,1,1,0.012253374335118734,10.0,0,2.0,0.0,0.5,0.5,114.0,1,0.14370810198812942,0.0,0.0,0.0,2298.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,5,2.4,115,Others
29796,116,2,197.0,98.5,17.67766952966369,86.0,111.0,1970,985.0,116,2,1,1,0.05353987007917717,10.0,0,2.0,0.0,0.5,0.5,25.0,0,0.1940456559477054,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,3,2.3,313,Promising
29797,90,1,186.0,186.0,0.0,186.0,186.0,1860,1860.0,90,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.18785054893584557,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,2,2.25,412,New Customers
29798,34,1,96.0,96.0,0.0,96.0,96.0,960,960.0,34,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20405489727858336,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,5,1,1,2.2,511,New Customers
29799,177,1,185.7,185.7,0.0,185.7,185.7,1857,1857.0,177,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1623366259914162,0.0,0.0,0.0,185.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,2,1.95,312,Promising
29800,19,2,900.0,450.0,70.71067811865476,400.0,500.0,9000,4500.0,19,2,1,1,0.013944924608652681,10.0,0,2.0,0.0,0.5,0.5,100.0,1,0.224193749862136,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,5,3.6,515,Promising
29801,6,2,442.4,221.2,35.63818177180201,196.0,246.4,4424,2212.0,6,2,1,1,0.027293930856842737,10.0,0,2.0,0.0,0.5,0.5,50.400000000000006,0,0.22689796759944938,0.0,0.0,0.0,442.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,151.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1,5,3.6,515,Promising
29802,6,1,446.0,446.0,0.0,446.0,446.0,4460,4460.0,6,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.2131135817130652,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.1,0.0,164.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,5,3.6,515,Promising
29803,260,1,320.0,320.0,0.0,320.0,320.0,3200,3200.0,260,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.13832166352779543,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,1,4,2.3499999999999996,214,Others
29804,269,1,278.0,278.0,0.0,278.0,278.0,2780,2780.0,269,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1355806624513761,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,1,4,2.3499999999999996,214,Others
29805,20,1,617.0,617.0,0.0,617.0,617.0,6170,6170.0,20,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.20942209405541184,0.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5,1,5,3.6,515,Promising
29806,165,1,551.1,551.1,0.0,551.1,551.1,5511,5511.0,165,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.16674052010699764,0.0,0.0,0.0,551.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.0,0.0,0.0,0.0,0.0,0.0,29.0,3,1,5,3.0,315,Promising
29807,221,1,175.4,175.4,0.0,175.4,175.4,1754,1754.0,221,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.14940845827177457,0.0,0.0,0.0,175.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,26.0,2,1,2,1.65,212,Hibernating
29808,278,1,246.0,246.0,0.0,246.0,246.0,2460,2460.0,278,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.13286387682465578,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1,1,3,1.6999999999999997,113,Others
29809,27,3,261.9,87.3,34.327394308336316,66.0,126.9,2619,873.0,27,2,2,1,0.028306644732188097,10.0,0,3.0,0.0,0.6666666666666666,0.3333333333333333,60.900000000000006,0,0.23409562440939619,0.0,0.0,0.0,261.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1,4,3.25,514,Promising
29810,337,1,103.8,103.8,0.0,103.8,103.8,1038,1038.0,337,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.11521748034401137,0.0,0.0,0.0,103.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,391.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1,1,1,0.9999999999999999,111,Hibernating
29811,136,1,348.0,348.0,0.0,348.0,348.0,3480,3480.0,136,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.17475310315058917,0.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,223.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,4,2.65,314,Promising
29812,37,1,190.0,190.0,0.0,190.0,190.0,1900,1900.0,37,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20340275710986014,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,3,2.5999999999999996,413,Promising
29813,12,1,172.0,172.0,0.0,172.0,172.0,1720,1720.0,12,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.21069054759952205,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,2,2.55,512,New Customers
29814,212,1,370.0,370.0,0.0,370.0,370.0,3700,3700.0,212,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.1525189871106016,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3,1,4,2.65,314,Promising
29815,30,2,426.0,213.0,12.727922061357855,204.0,222.0,4260,2130.0,30,2,1,1,0.07284423640594942,10.0,0,2.0,0.0,0.5,0.5,18.0,0,0.2198201310947875,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,29.0,5,1,5,3.6,515,Promising
29816,99,2,422.4,211.2,80.89301576774102,154.0,268.4,4224,2112.0,99,1,2,2,0.012211053538877196,10.0,0,2.0,0.0,1.0,1.0,114.39999999999998,0,0.199576809427324,0.0,268.4,154.0,0.0,0.0,0.0,0.0,0.0,0.6354166666666666,0.36458333333333337,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,4,2.9499999999999997,414,Promising
29817,325,1,300.0,300.0,0.0,300.0,300.0,3000,3000.0,325,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.11921164905068468,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,165.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1,4,2.05,114,Others
29818,34,3,459.0,153.0,135.9301291105103,60.0,309.0,4590,1530.0,34,3,1,1,0.007302994647678626,10.0,0,3.0,0.0,0.3333333333333333,0.3333333333333333,249.0,0,0.23252012499921107,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,5,3.6,515,Promising
29819,157,2,430.20000000000005,215.10000000000002,47.80041840821062,181.3,248.9,4302,2151.0,157,2,1,1,0.020491627584728885,9.999999999999998,0,2.0,0.0,0.5,0.5,67.6,0,0.18258689982413032,0.0,0.0,0.0,430.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,1,5,3.0,315,Promising
29820,389,1,137.9,137.9,0.0,137.9,137.9,1379,1379.0,389,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.10005078816531508,0.0,0.0,0.0,137.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,1,0.9999999999999999,111,Hibernating
29821,262,2,339.8,169.9,107.62165209659254,93.8,246.0,3398,1699.0,262,1,2,2,0.00920626763355379,10.0,0,2.0,0.0,1.0,1.0,152.2,0,0.15157620330254581,0.0,246.0,0.0,93.8,0.0,0.0,0.0,0.0,0.723955267804591,0.0,0.27604473219540904,0.0,0.0,0.0,0.0,154.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,1,4,2.3499999999999996,214,Others
29822,378,1,124.0,124.0,0.0,124.0,124.0,1240,1240.0,378,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1032429351418463,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,1,0.9999999999999999,111,Hibernating
29823,309,1,310.0,310.0,0.0,310.0,310.0,3100,3100.0,309,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.12392794661182069,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,4,2.05,114,Others
29824,200,1,321.3,321.3,0.0,321.3,321.3,3213,3213.0,200,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.15592011945414486,0.0,0.0,0.0,321.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,4,2.65,314,Promising
29825,277,1,140.0,140.0,0.0,140.0,140.0,1400,1400.0,277,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.13290044818981053,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,2,1.3499999999999999,112,Hibernating
29826,20,2,106.0,53.0,53.74011537017761,15.0,91.0,1060,530.0,20,2,1,1,0.018268138333972155,10.0,0,2.0,0.0,0.5,0.5,76.0,0,0.22197778802406562,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,29.0,5,1,1,2.2,511,New Customers
29827,34,1,152.0,152.0,0.0,152.0,152.0,1520,1520.0,34,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20419050379689813,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,2,2.55,512,New Customers
29828,251,1,203.0,203.0,0.0,203.0,203.0,2030,2030.0,251,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.14067763895399968,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2,1,3,1.9999999999999998,213,Others
29829,207,1,152.0,152.0,0.0,152.0,152.0,1520,1520.0,207,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1534573659669861,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,2,1.95,312,Promising
29830,42,7,2937.6,419.65714285714284,217.58598191016242,213.0,802.0,29376,4196.571428571428,42,7,1,1,0.00457485878674047,10.0,0,7.0,0.0,0.14285714285714285,0.14285714285714285,589.0,1,0.2913485390990057,0.0,2937.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,5,3.3,415,Promising
29831,304,1,99.0,99.0,0.0,99.0,99.0,990,990.0,304,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.12488327628299452,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1,1,1,0.9999999999999999,111,Hibernating
29832,220,1,146.0,146.0,0.0,146.0,146.0,1460,1460.0,220,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.14963051998162413,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,1,2,1.65,212,Hibernating
29833,144,2,160.0,80.0,67.88225099390856,32.0,128.0,1600,800.0,144,1,2,1,0.014517527891015534,10.0,0,2.0,0.0,1.0,0.5,96.0,0,0.18574491508880417,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,213.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,1,2,1.95,312,Promising
29834,153,1,652.0,652.0,0.0,652.0,652.0,6520,6520.0,153,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.17050391557803893,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,5,3.0,315,Promising
29835,103,1,222.0,222.0,0.0,222.0,222.0,2220,2220.0,103,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.18412540783921968,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,3,2.3,313,Promising
29836,190,1,238.0,238.0,0.0,238.0,238.0,2380,2380.0,190,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.15865095607779978,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,3,2.3,313,Promising
29837,228,1,148.0,148.0,0.0,148.0,148.0,1480,1480.0,228,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.14728932201584546,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,29.0,2,1,2,1.65,212,Hibernating
29838,12,2,548.0,274.0,62.22539674441618,230.0,318.0,5480,2740.0,12,2,1,1,0.015816429022065665,10.0,0,2.0,0.0,0.5,0.5,88.0,1,0.22539415195648266,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,5,3.6,515,Promising
29839,258,1,158.9,158.9,0.0,158.9,158.9,1589,1589.0,258,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.13851806289707314,0.0,0.0,0.0,158.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,1,2,1.65,212,Hibernating
29840,123,1,4256.0,4256.0,0.0,4256.0,4256.0,42560,42560.0,123,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.18802881760852533,0.0,0.0,0.0,4256.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,33.0,3,1,5,3.0,315,Promising
29841,231,1,200.0,200.0,0.0,200.0,200.0,2000,2000.0,231,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.14653547695838617,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102.0,0.0,179.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2,1,3,1.9999999999999998,213,Others
29842,146,2,164.0,82.0,33.94112549695428,58.0,106.0,1640,820.0,146,2,1,1,0.028619570370942038,10.0,0,2.0,0.0,0.5,0.5,48.0,0,0.18516809100475418,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3,1,2,1.95,312,Promising
29843,256,2,653.0,326.5,16.263455967290593,315.0,338.0,6530,3265.0,256,2,1,1,0.05792582909787702,10.0,0,2.0,0.0,0.5,0.5,23.0,1,0.15409416197890932,0.0,0.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,1,5,2.7,215,Others
29844,251,1,398.0,398.0,0.0,398.0,398.0,3980,3980.0,251,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.1411498402231314,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,29.0,2,1,4,2.3499999999999996,214,Others
29845,258,1,200.0,200.0,0.0,200.0,200.0,2000,2000.0,258,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1386175883953363,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,1,3,1.9999999999999998,213,Others
29846,158,1,162.2,162.2,0.0,162.2,162.2,1622,1622.0,158,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1678515671919548,0.0,0.0,0.0,162.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,207.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,1,2,1.95,312,Promising
29847,240,1,266.0,266.0,0.0,266.0,266.0,2660,2660.0,240,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.14405600273871666,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,26.0,2,1,4,2.3499999999999996,214,Others
29848,10,3,582.0,194.0,107.34989520255714,92.0,306.0,5820,1940.0,10,2,2,2,0.009229358257620163,10.0,0,3.0,0.0,0.6666666666666666,0.6666666666666666,214.0,0,0.23985609819766496,0.0,0.0,306.0,276.0,0.0,0.0,0.0,0.0,0.0,0.5257731958762887,0.4742268041237113,0.0,0.0,0.0,0.0,404.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1,5,3.6,515,Promising
29849,180,1,56.0,56.0,0.0,56.0,56.0,560,560.0,180,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.16114278621292494,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,1,1.6,311,Promising
29850,3,1,474.0,474.0,0.0,474.0,474.0,4740,4740.0,3,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.21406115036811701,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,5,3.6,515,Promising
29851,287,1,130.0,130.0,0.0,130.0,130.0,1300,1300.0,287,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.12994368142046336,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,434.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1,1,1,0.9999999999999999,111,Hibernating
